device_id,dev_eui,dev_addr,timestamp,temperature,humidity,barometric_pressure,analog_in_1,analog_in_2,rssi,snr,latitude,longitude,gateway_id,frequency,spreading_factor,bandwidth
device-1708,318203AD61B09ADE,0EB762BF,2025-03-19T23:50:27,-3.7,76.22,988.1,4.13,3.43,-92,12.96,-43.085267,139.242772,business-then,869500000,7,125000
device-3516,61AF8CE61CA0D49B,5D92FEF9,2024-08-28T11:53:39,26.65,38.31,1039.1,3.48,4.58,-80,7.72,-36.081009,-72.354638,mind-will-yes,867100000,11,125000
device-0286,C7925634A03C9EFD,3D12A082,2025-07-13T16:21:12,23.39,89.97,976.4,3.63,1.05,-37,-11.21,-12.622543,68.579978,arrive-campaign,868300000,10,250000
device-1776,807BECFF6FE372ED,42721A51,2025-07-09T13:21:41,-0.54,11.63,1040.5,4.09,3.29,-71,14.34,30.323846,-85.442263,left-skin-imagine,869500000,8,250000
device-3911,346465BBF185ADFA,43EE8C64,2024-11-30T19:31:05,17.57,27.63,1009.4,1.45,4.86,-90,-5.82,51.608512,-70.877197,phone-police,868300000,9,125000
device-1313,EC41009E2426DB75,3624B072,2024-09-16T19:12:33,14.72,11.49,1010.3,4.93,1.19,-104,-6.38,-88.417987,132.581982,same-spend-western,868300000,9,125000
device-4169,B14E965E53F3CD53,E69487BE,2025-04-08T13:34:17,28.42,13.6,1007.9,3.32,2.23,-112,-11.19,87.60794,-85.712274,window-professional,867100000,11,250000
device-1300,A4CED9971FD13729,44618487,2025-03-18T16:46:49,26.72,60.59,953.3,2.9,4.75,-118,-5.92,56.237109,-175.569248,include-family-car,868300000,12,125000
device-1963,13FF374E78154606,5FBD27F6,2025-04-13T23:25:52,27.03,28.76,955.3,3.12,1.33,-98,-17.25,-14.593991,45.597841,certain-close,869500000,7,125000
device-2574,42924D58D3EB37AB,18E9AF4A,2025-02-15T23:29:24,3.7,63.73,1029.0,3.19,2.0,-51,0.2,-54.613903,174.903642,north-movie-true,867100000,7,125000
device-0729,FD1AFFD4D85F04B9,934C754F,2024-11-11T12:50:28,40.2,26.08,1002.2,0.71,0.91,-103,6.5,0.906255,-61.256662,natural-second,867100000,11,250000
device-2992,5EC9E6BB6E6E3098,7F886E47,2025-07-08T17:11:59,7.27,66.13,1034.7,3.39,2.51,-57,-7.91,55.335742,111.499866,well-talk-foreign,868300000,8,125000
device-4148,1B3B9AB3AEBD3491,A9FC567D,2024-09-28T22:42:23,-3.71,46.04,1032.6,2.4,1.14,-44,-1.09,4.797106,49.318307,forget-again-dog,869500000,12,125000
device-4103,1C26084546690D03,6659E5EA,2025-02-18T05:07:22,9.0,72.93,1017.7,3.41,1.32,-67,0.68,-28.086743,163.418658,the-deal-air-wonder,868300000,8,125000
device-3160,82F2B80A7229D65E,B92CF009,2024-09-17T06:33:36,12.8,55.78,1039.2,1.99,2.12,-95,-18.87,3.945281,-144.462283,i-candidate-seek,867100000,7,250000
device-2652,B3ECE09D4B3AB824,ABBE9F31,2024-11-15T03:27:06,32.02,26.37,952.0,3.11,0.91,-110,-4.97,-57.565373,-89.788288,war-arrive-yet,869500000,11,125000
device-3465,D82D1ECF54146A60,7766709D,2024-07-24T22:16:26,-2.53,22.53,990.9,1.84,4.97,-59,-14.6,22.11559,115.987696,put-industry-player,867100000,10,125000
device-2730,7B2C277B993A406A,3AC2A9C0,2025-01-22T08:07:20,13.97,74.86,1000.3,3.0,1.17,-38,12.19,47.05456,3.478764,to-short-suggest,867100000,11,125000
device-0900,195CB56275092794,C56C0214,2024-11-22T20:18:34,-4.99,18.96,1035.1,3.54,4.87,-40,13.42,-89.734641,112.317612,cold-condition,868300000,11,125000
device-1817,D1A207DA35F14D7A,AE467D66,2024-08-02T20:31:24,21.67,32.56,1005.6,2.66,4.77,-111,14.69,89.897526,-26.720782,represent-member,868300000,9,125000
device-3494,C7722A1183A6A9BC,593C0615,2025-06-28T08:50:53,15.5,70.58,957.5,3.08,1.38,-58,8.84,-28.168179,-102.288067,trouble-role,869500000,12,125000
device-0989,2BB4980AB8267859,94D832C6,2025-06-24T14:07:39,-6.31,72.28,1048.4,4.59,4.05,-40,-0.17,49.835573,-55.875107,none-budget-husband,869500000,9,125000
device-4764,74AC70F69FDBDA6A,057EC593,2025-07-08T08:48:55,-6.5,23.14,1022.4,1.22,3.35,-117,-11.48,69.809316,-85.078373,evidence-watch-why,868300000,10,125000
device-4510,AE17201486B61F97,03560B57,2025-02-13T08:08:10,10.02,23.16,974.0,2.66,1.82,-96,5.71,30.998623,30.78675,on-family-may-know,869500000,8,250000
device-4023,1EC3B0FFB68F14E4,D2188D48,2025-07-11T04:39:32,10.44,86.32,992.0,1.98,0.87,-96,7.74,21.429956,-10.807171,of-eye-answer-i,867100000,8,125000
device-2236,FC3C2FE07BC54CE4,B038C00A,2024-07-23T00:34:54,40.32,30.18,985.4,3.76,4.82,-67,14.86,87.638733,-90.060567,agent-kid-apply,867100000,11,125000
device-0657,25969900F92C434F,2BF580D4,2025-01-29T12:25:59,0.69,13.17,956.1,3.18,4.06,-41,0.65,40.32764,-55.896519,away-collection,869500000,7,250000
device-4858,95333D8EFA939D4B,A2238CA8,2025-03-17T12:40:08,27.57,23.88,1016.2,4.28,3.6,-34,-17.88,65.948123,-98.575682,measure-buy-may,867100000,10,250000
device-2866,CE3E262CFA879EE6,3D8B2D27,2025-06-19T10:36:28,4.13,59.19,1003.1,3.55,1.51,-111,5.11,-17.475628,-58.46156,gun-spring,868300000,11,125000
device-3380,9BF0DC8DC24BF803,A126EA16,2024-07-21T11:56:17,-7.85,20.99,962.1,1.18,1.68,-80,0.73,-49.334014,-127.240057,call-water-trial,868300000,11,250000
device-3072,55FABC12B48715D6,9FA69974,2025-01-13T09:36:03,11.88,49.36,1001.5,2.95,3.39,-78,3.12,27.580669,113.679806,compare-today-since,868300000,12,250000
device-2071,DC5F0F650D9C86FC,B5D38F1A,2024-07-20T21:51:23,28.53,54.82,990.7,3.64,1.3,-30,-6.24,-7.750307,92.439514,interview-song,869500000,9,250000
device-0377,A19630CFD508348A,01CBDA86,2024-09-04T07:26:39,49.37,62.65,969.6,1.02,2.05,-79,-8.6,75.700644,-114.791968,dinner-newspaper,869500000,7,250000
device-4413,1193F48E9123D258,444E9EF0,2025-03-16T23:22:27,45.26,38.75,959.4,1.92,3.11,-113,-12.01,28.01429,-49.915603,bad-within-six-show,867100000,10,125000
device-2433,76FC53C251788279,6F8AF276,2025-06-12T12:56:45,17.62,37.18,972.3,1.51,2.84,-73,-8.79,89.204896,41.905029,music-age-task-end,869500000,11,250000
device-1485,3496807FB8E2F055,6A31396F,2025-03-12T11:57:02,24.82,59.73,1048.9,2.36,4.25,-115,-13.43,-70.295145,-153.94625,anything-move-there,867100000,11,250000
device-0974,522A81DBF1E1AB6E,E39DFCEB,2025-07-05T07:05:21,20.81,58.22,964.9,3.53,4.07,-102,-18.85,-3.871432,-92.165628,television-prepare,867100000,12,125000
device-2831,33A2164A52C3AEAE,E6783F01,2024-08-28T21:42:07,27.28,26.33,1018.0,3.49,4.37,-95,13.95,28.19897,-141.925547,focus-course-with,868300000,10,125000
device-4412,60C7B4CFC39DE0E6,94902149,2024-07-26T18:09:14,24.51,16.1,1043.7,0.97,2.23,-108,-10.83,-20.178632,-92.245591,forget-reach-lay,869500000,11,125000
device-1035,72A86D3CB2E0DB10,3459D30C,2025-07-03T02:30:13,0.92,37.24,1002.2,3.8,2.19,-82,-6.72,18.416882,-55.962497,attack-mean-number,868300000,9,250000
device-3854,A0CDB19919727AB1,D5091B07,2025-03-31T00:12:59,39.2,25.05,973.8,3.3,1.45,-36,11.0,-80.037695,60.025078,image-pressure,867100000,9,250000
device-2084,77497E591374D56B,3B09D79A,2025-03-10T21:40:01,49.22,64.69,997.7,4.6,2.12,-99,-3.85,-38.691997,-57.465777,third-happen-draw,868300000,12,125000
device-1074,A03A4EEB814D097D,6D11EFAB,2024-12-15T12:50:41,43.09,73.57,987.7,1.56,2.55,-79,1.29,-62.261942,129.424227,ask-form-decision,867100000,8,250000
device-1851,B1CF69B6D3A676B4,07B09EA5,2024-07-22T13:33:28,40.85,64.23,988.0,2.13,2.38,-47,-17.96,22.516209,-35.535398,same-consider,869500000,10,250000
device-0547,7FF4D8675D0AD387,FD54F1A3,2025-05-09T02:18:10,30.42,78.36,1048.1,1.07,0.75,-40,8.85,-16.636267,-98.525921,major-we-central,867100000,12,250000
device-0079,AF6E08E6E1DDD6CD,EC2ADE5E,2025-01-14T02:32:36,-8.12,41.38,970.8,2.68,1.13,-100,-11.4,60.919937,-138.53032,close-street-over,869500000,9,250000
device-4403,E869DF4229CFA792,96F0BB28,2024-12-21T00:47:31,7.29,46.85,982.8,4.25,1.73,-78,-1.21,41.123268,162.663324,concern-exist,867100000,8,250000
device-2242,C9E0123EC842CA97,AF2B6DAA,2024-08-17T15:10:19,5.19,25.53,993.1,0.64,4.63,-42,14.24,-9.860917,34.6254,land-trade-thing,868300000,8,250000
device-1201,A3C268B613A62703,770411A1,2024-10-17T09:37:55,11.31,37.94,960.0,1.87,2.86,-92,-19.96,61.177447,87.999784,grow-cause-number,869500000,8,125000
device-2300,855966A70F76E6F5,0AF95B64,2025-05-16T13:48:15,22.18,31.3,1038.9,1.65,1.81,-85,-19.93,-18.648936,44.496175,test-away-draw,867100000,11,250000
device-0010,BB80215299A00F94,22CDDC7E,2025-02-02T13:27:30,41.72,45.83,1022.3,3.12,4.17,-105,10.3,-79.658742,166.806745,both-once-able,868300000,12,250000
device-1366,B8208047B0022D4B,D5BF427F,2025-03-28T07:08:12,48.38,48.97,1035.9,0.63,2.9,-46,-7.08,35.456463,-81.984291,difficult-now-us,867100000,10,125000
device-3069,3F1728E0232FA5AB,4283A5D8,2024-10-31T20:35:13,-9.57,71.55,990.4,3.9,4.85,-35,-15.04,-10.346873,49.972588,blood-boy-hundred,867100000,10,125000
device-0208,9413FB7DED8F9181,8B390FC5,2024-11-06T06:57:44,42.36,24.11,983.8,3.3,3.12,-82,-7.94,-87.778954,-0.720318,season-open-contain,868300000,9,250000
device-3994,9C0B001A16EC7C66,49EB4CD7,2025-02-13T16:45:04,14.74,64.77,998.4,4.48,2.85,-92,-4.55,6.343542,-132.385035,open-stuff-program,868300000,11,250000
device-2755,9A6AFA1719FD16C4,3E295CC0,2025-06-05T07:29:22,48.09,38.09,1002.5,1.06,4.23,-88,8.55,-16.94342,166.298057,military-until,867100000,8,125000
device-2193,5734F6ED7ADB088A,8828D4C1,2024-08-09T03:09:42,34.92,89.8,955.5,0.92,2.13,-120,2.33,-44.002291,131.275927,candidate-let,867100000,12,125000
device-0062,B710A8FCAD7C1E56,BD20F5A0,2024-12-19T06:40:01,21.74,36.49,1045.0,2.68,2.2,-62,-12.95,44.881441,82.790249,senior-mouth-by,867100000,10,125000
device-3790,F77B9530E79A180D,EF8912FD,2024-10-04T10:58:56,20.24,80.08,961.5,4.88,2.45,-118,-10.15,10.777311,-139.723069,sign-themselves,867100000,8,250000
device-4389,E1E48BCA81E2950C,A7E3787F,2024-07-20T01:50:42,38.91,10.62,1021.4,1.58,2.26,-41,11.61,-55.205744,-68.050688,worker-light-fight,867100000,12,125000
device-3020,DFA19EA4C7189394,556AD658,2025-03-10T06:39:56,28.31,25.97,1037.9,0.83,3.75,-110,12.01,-76.158032,99.033675,artist-world-build,869500000,9,125000
device-2881,AA23A914259F3A8F,739304A0,2025-03-07T21:58:11,11.95,69.5,1013.9,0.75,4.06,-37,9.07,45.612658,-134.491834,fund-drive-painting,867100000,9,125000
device-2062,40B1361924C7CFB3,C694D3E2,2025-02-09T07:53:54,34.68,37.62,976.1,2.95,3.19,-84,-1.59,76.540611,-25.266578,black-personal,867100000,8,125000
device-4530,EFC0A69E138FA554,8ACF7CAB,2025-06-05T14:46:52,-8.25,45.08,1046.2,3.25,2.96,-69,11.66,-11.897465,-165.160214,painting-democrat,869500000,10,250000
device-1902,9FEF868678780260,9188DD93,2025-02-19T13:26:16,4.03,72.25,964.6,2.93,3.32,-91,-1.64,-33.320913,-164.40737,push-court-seem,869500000,10,250000
device-2819,78DDA1F56E474DE9,06C83854,2024-08-13T10:25:08,-3.83,50.45,1013.1,4.71,4.24,-38,-14.33,56.976443,-170.138343,prove-church-than,867100000,7,250000
device-2635,94A4CD65E6E9DBE5,E814EF83,2025-04-25T21:04:56,20.75,55.99,961.5,1.84,0.97,-108,-8.37,64.941793,-80.249134,wide-pressure-be,869500000,8,250000
device-3219,57A7D88DCF3B0783,75AB44F0,2024-12-28T23:20:58,11.8,35.14,1030.7,4.79,1.87,-80,-1.28,25.895575,26.732961,back-someone-appear,867100000,7,125000
device-3276,7D8C87F0D6408496,138A09BE,2025-01-27T16:05:45,17.9,13.25,1026.4,4.35,1.26,-80,13.63,75.820433,127.683548,democrat-room,868300000,7,250000
device-3238,44ECCCAE7FAE3F0A,5AD25740,2025-04-26T03:46:21,5.71,11.85,1050.0,0.75,4.11,-43,-8.75,-58.494637,-69.087567,prepare-should,869500000,7,250000
device-3164,BBD6D1124F0CAD90,93290554,2025-07-06T02:28:08,41.65,11.94,1002.5,4.51,4.12,-82,-16.14,45.62085,-130.528409,indicate-ground,868300000,8,125000
device-4785,B3ACE954D6128C08,6C0731FF,2024-10-18T06:39:05,32.95,88.63,971.6,1.63,1.87,-72,9.49,15.471521,-153.284613,mrs-total-make-boy,868300000,7,125000
device-3561,412F00B532B35EA2,287EBD27,2024-12-27T03:58:58,-8.81,65.21,1046.7,4.3,3.51,-120,-14.6,64.263465,-10.559854,whom-represent,867100000,12,125000
device-0649,27EDBABD04D0B09B,6E65DDD4,2024-08-26T12:08:43,8.8,19.79,1033.0,1.43,2.27,-91,-0.1,75.857678,125.627996,system-theory-focus,869500000,9,125000
device-1661,D07EF3A1D36D029C,545B963D,2024-08-24T16:13:56,40.82,16.76,1028.1,2.4,3.14,-85,9.94,72.412732,115.379118,affect-former-wrong,868300000,10,125000
device-1541,C120887CADD282FC,0E016155,2024-10-28T08:36:53,9.52,78.31,1047.5,3.23,3.53,-67,-7.12,-64.382976,-131.691314,serious-across-firm,867100000,12,250000
device-0719,1B4DDDA17F014AF9,46561ECD,2025-04-04T13:27:55,-6.4,72.68,955.8,0.58,0.75,-47,-9.07,-53.778325,-94.296717,deep-sister-arm,868300000,11,250000
device-3290,F2B8C0E1645FF847,B34991CF,2025-01-05T00:28:48,21.65,71.33,969.8,2.56,4.56,-32,0.44,85.419506,-9.653583,ready-red-along,867100000,8,125000
device-0116,055A05B028FA325F,CE966E4B,2024-08-15T22:26:51,15.97,27.9,995.5,1.85,2.7,-88,-17.33,23.188147,-171.665131,store-natural-movie,868300000,9,250000
device-4490,794C643DFB02072E,80993A5F,2024-10-30T02:14:03,14.34,74.65,957.3,4.91,4.28,-64,-2.26,-37.106832,18.652645,term-color-note,868300000,11,250000
device-1599,D9188AB51C7045F9,6306131B,2025-03-31T06:05:32,29.4,61.25,963.2,0.77,0.93,-54,-18.03,-6.608739,111.385001,together-through,868300000,9,125000
device-1554,3C17F5AB908E4723,B17F0846,2025-04-23T11:16:12,-0.07,78.68,1037.5,3.27,0.94,-60,-16.34,85.151738,-65.405305,drug-friend-skill,867100000,10,250000
device-0005,7676E87A23C3D3CE,6F9800FA,2024-10-31T01:54:02,42.99,63.77,1035.3,4.93,4.66,-46,-1.02,41.548652,100.861677,than-including-work,868300000,10,125000
device-3806,C78FCBFCCCE00E18,828C61D9,2024-10-16T19:21:40,7.18,85.77,1023.9,0.91,3.98,-113,-16.84,-14.290241,-45.607133,there-pass-occur,868300000,12,250000
device-1196,2F71A7005541099A,B56C1901,2025-05-01T04:17:55,8.08,31.19,1015.0,3.96,0.72,-37,-11.32,-8.713774,-109.19736,operation-young-leg,867100000,8,250000
device-4607,A846BAC299DA48B4,9058A23D,2024-09-15T12:57:38,44.23,57.65,962.1,3.33,4.14,-39,-12.56,-85.233479,-81.719418,big-sign-action,868300000,12,125000
device-3070,81425D3B574A9B5A,773A8BD5,2024-11-10T10:51:22,29.38,21.96,1007.0,3.4,2.29,-60,-4.74,-68.192975,158.394001,international,867100000,12,125000
device-0155,0C5D7F019C0E9619,4926D04B,2025-01-22T07:47:32,14.15,44.8,959.3,3.94,1.38,-40,-16.43,51.221562,116.348796,agreement-involve,867100000,10,125000
device-1368,6E0566B00712D65C,1EA49C75,2024-12-23T05:40:16,35.54,88.2,1008.2,1.08,1.57,-108,13.59,8.837449,173.828189,pretty-pattern-born,867100000,8,125000
device-4182,6E674BA17A470573,D686EB74,2025-02-28T04:01:37,21.47,10.81,1032.5,1.99,4.85,-46,5.62,70.387107,-8.034838,rich-small-yard,867100000,12,125000
device-2865,D4804C7EDAAB6758,7798CFF8,2025-07-10T09:27:50,27.29,41.6,1009.1,1.08,2.41,-117,-10.59,-33.537473,-6.714906,right-law-building,869500000,11,125000
device-3136,32ACD9CA555A4B5E,CCE464BC,2024-11-29T17:12:49,10.24,68.32,1020.6,0.9,2.28,-102,-15.09,-28.588889,103.429732,happen-fund-believe,869500000,9,125000
device-1211,40506371136DE3A4,2DED9776,2025-02-25T04:33:43,22.21,63.71,960.0,2.27,2.89,-98,2.74,55.617919,-18.709176,or-already-voice,868300000,8,125000
device-2411,A88D8501A73406BD,1B12F2D1,2025-04-11T22:35:43,-4.21,60.19,999.5,2.18,2.79,-86,0.34,-23.009747,36.925781,have-us-already,868300000,10,250000
device-3598,6B2D8226B6877C77,3288AC20,2025-02-07T19:13:45,41.83,70.18,976.7,2.34,2.54,-55,10.78,-67.674575,99.332727,seat-figure-nation,869500000,10,125000
device-3234,907488BF0B97C55C,79BB368F,2024-10-13T05:05:00,18.96,17.38,994.9,1.83,1.34,-85,-0.27,-12.671323,-165.078598,risk-station,869500000,10,125000
device-1221,70ACA66F7360A252,6F4C8FAE,2025-07-09T12:36:50,27.03,36.86,975.8,0.76,2.38,-93,4.8,-0.797833,3.812962,wide-floor-main,867100000,10,125000
device-4087,4351C65D23C42F48,39194196,2025-05-30T05:25:18,13.79,50.56,1037.8,4.86,2.01,-84,-11.69,9.182412,53.200947,since-firm-dark,868300000,9,250000
device-1233,07F9CCAD9ADABF2C,0201338B,2025-05-21T01:31:23,42.38,81.34,1041.4,2.15,4.04,-102,-11.93,25.685824,33.517289,that-stock-those,867100000,11,125000
device-4534,6AF72466BBFE5105,7AFCCC0A,2025-04-25T03:28:31,9.27,15.57,958.0,4.79,4.9,-67,-12.76,-59.202904,118.697136,manage-cell-cell,868300000,9,125000
device-1685,E6913DC784AEB2B4,78F76F47,2025-07-14T07:55:47,35.05,61.58,1030.3,4.85,4.19,-118,-19.36,-62.041577,-78.737629,challenge-brother,869500000,7,250000
device-3652,01A39D26C3EDF70F,62DA6B4A,2024-11-13T21:19:14,7.71,49.49,1021.2,2.57,0.87,-47,4.16,-50.95614,-141.186682,billion-skill,867100000,8,250000
device-4508,96278D6270A8660B,9EBD8020,2024-12-07T10:36:38,-5.78,79.49,966.7,1.47,1.6,-97,9.39,88.760497,99.835997,green-than-know,869500000,10,250000
device-1415,EB79A8566EADF69A,E25F869F,2024-08-24T06:17:23,4.82,24.6,1010.0,2.6,4.63,-110,14.3,-63.207381,145.391649,say-american-field,869500000,12,125000
device-2276,C4C58B4E2DFEA314,72C85AA6,2024-08-12T01:06:57,4.7,27.32,968.2,3.84,1.43,-81,5.62,-18.175625,127.423486,federal-american,867100000,8,250000
device-2649,0D7B9A6A0CC32C63,EABAF63C,2025-03-30T20:42:45,17.82,48.39,1021.6,3.31,4.8,-81,14.0,33.662386,-109.146205,cost-local-who,868300000,7,250000
device-3201,DC2AB74BE9EE5ED6,CA9DD0A7,2025-03-19T13:47:31,46.86,10.95,951.4,3.81,2.89,-40,-7.76,53.951292,-164.853778,treatment-perform,867100000,8,125000
device-1255,C1C1B4F5D58444E1,7F618DF5,2025-07-12T15:51:01,37.32,52.16,970.7,3.75,0.79,-106,4.55,0.623017,-12.640028,wife-provide,867100000,8,250000
device-3692,38D1B6BD0347296F,AB356FE6,2024-10-30T17:58:29,39.21,62.16,1000.9,1.23,0.79,-95,-8.92,22.675955,-55.27641,fact-daughter,868300000,7,125000
device-1440,9318DA18196A89A2,C8D2E06C,2024-12-17T01:49:57,-2.67,56.44,1039.1,1.05,3.53,-95,-0.19,74.107734,6.882106,discussion-where,867100000,11,125000
device-2885,5BE43CE32689D63C,71148086,2024-08-15T12:33:07,20.13,73.64,1040.6,3.88,0.73,-75,-10.99,73.24477,88.993432,their-final-artist,869500000,10,250000
device-1564,E29C36E813E530AF,19B0F7C4,2025-06-28T05:33:49,-3.51,86.69,1002.8,0.88,4.69,-116,-6.06,22.949129,-106.874727,sport-today-expert,868300000,8,250000
device-4710,996EA65312D76B6A,E8F5D6A0,2025-04-17T15:23:11,30.42,14.37,964.7,1.32,4.63,-67,-0.91,60.355055,-23.103036,prevent-positive,867100000,12,125000
device-4818,99BEA2A392139A3D,EF4EB1B9,2025-04-05T07:46:47,41.51,19.72,955.9,4.97,0.7,-118,-0.15,67.424206,160.236555,bring-know-third,867100000,7,125000
device-1901,3BFF55CF52BE67D7,C9C13B5E,2025-04-24T05:31:36,-7.9,80.93,981.9,1.68,3.33,-76,12.88,-39.694775,-19.638097,need-those-writer,867100000,12,250000
device-2909,E8B372E8EE68AC4F,AE77CE95,2025-02-20T00:48:40,41.81,20.43,1005.7,1.95,2.05,-118,-19.11,34.760797,-45.017079,responsibility-guy,867100000,8,125000
device-0770,4CC9F19FCB152B57,D0E2E7D9,2024-08-30T02:27:18,26.39,68.34,984.7,4.55,2.46,-32,-4.13,79.805203,-103.031315,herself-during-task,867100000,11,125000
device-4329,16D6C310592A40A0,6EEE2343,2025-06-30T04:09:43,43.4,18.71,1008.3,3.32,2.11,-99,-5.87,-24.643042,-60.484953,go-become-not-may,869500000,7,250000
device-4860,0BE498E914FB2C20,975CD270,2025-03-17T07:44:29,2.48,84.01,996.9,1.15,3.93,-37,-15.95,-76.967126,-63.749105,experience-factor,869500000,8,250000
device-0868,9C476344CB613613,BB9D0FCE,2024-11-26T16:18:48,39.35,66.44,983.2,1.67,3.55,-95,-3.33,13.446415,-149.520969,cut-fight-scene-out,869500000,9,125000
device-1916,829A0310E2A4BF9C,427726D8,2024-08-15T16:33:13,-1.56,76.74,963.9,0.89,4.76,-104,-18.32,-50.257123,-2.159881,from-statement,868300000,7,125000
device-2890,333AE453E892595F,35B8EA20,2024-10-11T18:25:41,26.41,73.32,1036.9,4.99,4.82,-59,1.22,86.589587,77.383871,a-add-finish-see,869500000,8,125000
device-3363,88AFB797E6FEB544,74DD8233,2025-06-19T01:44:05,4.7,26.81,997.8,3.84,4.79,-107,-2.14,-54.205105,177.006453,have-make-available,867100000,12,125000
device-3749,7FB7118B9FD00233,6198ACF0,2024-09-23T20:48:49,48.13,50.12,1008.0,4.15,2.57,-37,-4.04,85.595491,-62.012756,individual-form,868300000,12,250000
device-2449,DB5864E617AA3303,AA1F2464,2025-05-15T02:16:18,13.9,43.23,972.5,1.95,4.09,-98,-3.96,73.211669,92.326349,final-time-fill,867100000,11,125000
device-4278,9C0D9E3C05F14BFF,C1F4BEB6,2025-02-05T08:35:50,-3.43,47.26,1001.2,4.53,3.08,-48,12.55,80.80961,-102.296716,more-production,868300000,7,125000
device-4874,B87089F0E45FE6CA,AB7ACBC7,2024-09-23T12:23:16,-6.91,66.91,1021.6,1.55,1.35,-108,9.3,-58.511272,-55.146391,already-above-hand,869500000,7,250000
device-0228,9E14BBA3FBBFE40B,0928272B,2025-01-30T23:17:24,7.57,22.28,960.6,0.6,2.11,-119,-13.44,18.307775,93.559936,raise-forget-system,868300000,12,250000
device-3322,A03E37F83F794591,AD5B8EB9,2025-03-04T14:22:58,-0.08,79.36,965.3,1.95,0.6,-81,3.09,28.365974,71.361646,program-first,869500000,10,250000
device-3338,78029BEA9D51F344,69CC4CE1,2025-01-13T06:44:10,29.83,44.87,1019.5,3.3,4.04,-119,-7.75,-88.432529,-74.703187,both-church-send,868300000,10,250000
device-0420,629EB8507568019F,D55148E3,2024-08-14T12:54:59,10.58,65.1,1008.8,1.98,1.68,-80,10.8,-52.661338,112.612202,shoulder-star-major,869500000,11,250000
device-1912,BE811BAD0252FF01,32EB0761,2024-09-07T22:14:58,39.01,71.82,952.8,2.58,0.59,-40,4.79,69.640346,-55.037093,whether-fund-a-east,869500000,10,250000
device-0560,A67A29470E4966BD,BB4786A4,2025-03-11T20:53:16,21.73,51.38,1006.0,3.42,2.32,-102,1.64,-44.709743,3.076998,past-back-act-table,868300000,12,125000
device-0815,27060C4D8518F95B,EABD7145,2024-12-22T04:10:51,45.35,28.49,992.1,0.87,2.2,-67,-7.48,9.557076,127.065164,alone-rich-push,867100000,9,250000
device-3738,79C43F7AEEC99BC5,FB92E9E5,2024-11-15T23:59:47,43.52,88.58,974.2,1.67,1.58,-41,-11.22,-80.928534,12.992799,mr-hear-drive,867100000,9,250000
device-4436,F915CF7F537EB08B,C955C633,2025-04-20T04:12:49,40.11,72.98,1040.2,3.32,4.03,-74,8.78,87.869802,150.774275,country-yard-car,868300000,7,250000
device-3792,807A5A25DB23115A,2321FEB0,2025-03-19T22:52:20,-5.3,31.7,1045.6,0.99,2.49,-65,-18.99,54.095512,63.160188,writer-beyond,868300000,9,250000
device-0628,9D9A0051FA6EB58A,3800472A,2024-11-24T20:22:56,27.38,32.15,1013.4,1.15,3.19,-48,11.41,11.130876,127.906346,possible-number,869500000,10,125000
device-1182,09BA574F8B994A86,6D59D01C,2024-09-12T01:48:00,10.18,76.44,950.7,3.46,4.37,-56,-0.84,-15.326461,-110.54221,stay-while-large,867100000,12,250000
device-3648,884E8EDFF4E0D27A,556AAB98,2024-10-03T06:53:56,17.93,59.86,1030.5,3.56,0.92,-50,14.96,-2.410224,-27.445057,memory-agent-dog,869500000,9,250000
device-3627,33BCF739F37A64E9,AA0E7349,2024-10-02T00:19:40,-9.71,52.31,1003.1,1.26,2.33,-66,-17.88,-77.101095,-2.493405,movement-how-career,867100000,8,125000
device-3143,B5C208356F2E2A86,7F897168,2024-07-29T08:56:03,10.05,75.79,1009.1,1.58,4.24,-87,1.99,-67.373199,167.457461,find-clearly-skill,869500000,7,250000
